offset_seconds,timestamp_utc,author,message,comic,sentiment
4441.0,2026-09-22T06:22:54.039000+00:00,@jackcarr3361,Jimbo can you start over? I was distracted by the chair.,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4444.1,2026-09-22T06:22:57.142000+00:00,@MODERN-CAVEMAN-420,car alarm was the funniest thing I heard,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4452.2,2026-09-22T06:23:05.208000+00:00,@Mike-Alice-D-InWonderland,or 99% of muslims,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4452.4,2026-09-22T06:23:05.393000+00:00,@ineverlutes,LOL,"Bashar's Middle Eastern (auto-detected, please verify)",1.0
4452.9,2026-09-22T06:23:05.862000+00:00,@aliwritesfunny,Did someone 86 self respect? ,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4459.3,2026-09-22T06:23:12.342000+00:00,@bigvinceking,The chair was better,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4459.5,2026-09-22T06:23:12.488000+00:00,@z28diablo,Is Jimbo talking?,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4461.2,2026-09-22T06:23:14.220000+00:00,@williamjohnson1302,bunch of dots in hana hawaii right now,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4464.5,2026-09-22T06:23:17.460000+00:00,@McMisfit,chair has a nice bottom,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4467.0,2026-09-22T06:23:19.961000+00:00,@POOPURL,???,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4467.8,2026-09-22T06:23:20.805000+00:00,@DRFROGGENETICS,Jimbow is terrible,"Bashar's Middle Eastern (auto-detected, please verify)",-1.0
4468.9,2026-09-22T06:23:21.939000+00:00,@Reasonable6,thanks for ruining the 4th of jew lie,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4470.6,2026-09-22T06:23:23.637000+00:00,@ineverlutes,that's a  joke ,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4471.0,2026-09-22T06:23:23.965000+00:00,@williamjohnson1302,thats jimbo,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4473.0,2026-09-22T06:23:25.960000+00:00,@alisonwayland6057,must have sucked for the plans his folks had for the 4th,"Bashar's Middle Eastern (auto-detected, please verify)",-1.0
4473.3,2026-09-22T06:23:26.318000+00:00,@bigvinceking,BOOOOOOOOO!!!,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4475.9,2026-09-22T06:23:28.860000+00:00,@loso2107,Zooming in the chair is funnier ,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4481.2,2026-09-22T06:23:34.238000+00:00,@Zeroturn70,Wet dream,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4483.0,2026-09-22T06:23:35.956000+00:00,@S.D.L-m1j,That guy looks like Jimbo,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4483.0,2026-09-22T06:23:36.032000+00:00,@billyboing215,jyst random life facts,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4483.2,2026-09-22T06:23:36.248000+00:00,@rocjames1,that's the sleeve less chair,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4483.8,2026-09-22T06:23:36.787000+00:00,@bigvinceking,,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4484.2,2026-09-22T06:23:37.244000+00:00,@ineverlutes,oh he's going meta,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4486.1,2026-09-22T06:23:39.064000+00:00,@MODERN-CAVEMAN-420,trans joke. They're actually just statements that identify as jokes.,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4487.6,2026-09-22T06:23:40.557000+00:00,@goodviibes8573,I’m so focused on the chair I can’t hear any jokes ,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4490.2,2026-09-22T06:23:43.171000+00:00,@Hackofalltrades-mh5fq,you're killing it Jimbo,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4490.8,2026-09-22T06:23:43.816000+00:00,@williamjohnson1302,"jumbo fixed the chair. idc, goated","Bashar's Middle Eastern (auto-detected, please verify)",1.0
4493.4,2026-09-22T06:23:46.403000+00:00,@melissasejba1820,Suckssssssss,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4494.6,2026-09-22T06:23:47.569000+00:00,@bigvinceking,,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4497.2,2026-09-22T06:23:50.212000+00:00,@Reasonable6,kid is like watching paint dry,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4505.0,2026-09-22T06:23:58.010000+00:00,@z28diablo,The crowd is still confused by the chair,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4505.1,2026-09-22T06:23:58.065000+00:00,@bigvinceking,,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4510.9,2026-09-22T06:24:03.939000+00:00,@rocjames1,Muscle shirt chair,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4513.5,2026-09-22T06:24:06.457000+00:00,@goodviibes8573,Jimmy fix the chair again ,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4513.6,2026-09-22T06:24:06.606000+00:00,@EricNelson1236,"Wana see fireworks?""","Bashar's Middle Eastern (auto-detected, please verify)",1.0
4514.9,2026-09-22T06:24:07.864000+00:00,@billyboing215,kid????,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4521.7,2026-09-22T06:24:14.681000+00:00,@billyboing215,he's 40,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4522.0,2026-09-22T06:24:15.036000+00:00,@moneymagic6119,give the chair the mic,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4523.1,2026-09-22T06:24:16.078000+00:00,@bigvinceking,U succk,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4523.7,2026-09-22T06:24:16.745000+00:00,@MODERN-CAVEMAN-420,I'd rather read mine kampf,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4525.7,2026-09-22T06:24:18.668000+00:00,@POOPURL,Alright,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4527.9,2026-09-22T06:24:20.872000+00:00,@Reasonable6,this is why this jewish club is worth skipping,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4529.5,2026-09-22T06:24:22.470000+00:00,@aliwritesfunny,He’s wearing a cockroach you guys,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4536.0,2026-09-22T06:24:28.984000+00:00,@ineverlutes,jimbo we see them guns ,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4537.5,2026-09-22T06:24:30.524000+00:00,@goodviibes8573,This cameraman sucks ,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4538.8,2026-09-22T06:24:31.764000+00:00,@DeronJohnson70,Your moma so poor …….,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4540.0,2026-09-22T06:24:33.029000+00:00,@TysonSAUCIER-q7c1c,I'm so excited to hear about the gun trading for the third time this week,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4541.8,2026-09-22T06:24:34.767000+00:00,@Mike-Alice-D-InWonderland,my cousin threw rotten tomatoes at Angus from ACDC when he stood on his table while he was eating,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4542.3,2026-09-22T06:24:35.330000+00:00,@bigvinceking,40 year old virgin,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4546.7,2026-09-22T06:24:39.661000+00:00,@JimboTheComic,Ok how bad wa sit chat ,"Bashar's Middle Eastern (auto-detected, please verify)",-1.0
4547.6,2026-09-22T06:24:40.580000+00:00,@realbrandocalrissian,I have a gun,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4549.1,2026-09-22T06:24:42.058000+00:00,@williamjohnson1302,goat!!!,"Bashar's Middle Eastern (auto-detected, please verify)",1.0
4552.8,2026-09-22T06:24:45.764000+00:00,@rocjames1,that's the Armrest chair,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4554.0,2026-09-22T06:24:46.985000+00:00,@goodviibes8573,More like Jim Blow ,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4554.3,2026-09-22T06:24:47.253000+00:00,@aliwritesfunny,,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4554.9,2026-09-22T06:24:47.931000+00:00,@jackcarr3361,Chair’s about to do something crazy I bet. Any second now…,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4555.5,2026-09-22T06:24:48.545000+00:00,@DRFROGGENETICS,Jimbow the gun joke was good,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4555.8,2026-09-22T06:24:48.843000+00:00,@Jonny5ive5,this crowd has been too drowned in bombers to accept real comedy at this point,"Bashar's Middle Eastern (auto-detected, please verify)",-1.0
4556.6,2026-09-22T06:24:49.568000+00:00,@realbrandocalrissian,Well 5,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4557.6,2026-09-22T06:24:50.645000+00:00,@POOPURL,Jimbo and the cuck,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4558.5,2026-09-22T06:24:51.482000+00:00,@McMisfit,gotta have the gun for ending it,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4559.0,2026-09-22T06:24:51.995000+00:00,@TommyTheJarvis,Jomboooooo,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4559.1,2026-09-22T06:24:52.052000+00:00,@moneymagic6119,WE LOVE YOU JIMBO ,"Bashar's Middle Eastern (auto-detected, please verify)",1.0
4561.0,2026-09-22T06:24:54.001000+00:00,@Hackofalltrades-mh5fq,10/10,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4561.1,2026-09-22T06:24:54.107000+00:00,@billyboing215,if you gotta call yourself the comic you aint,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4561.9,2026-09-22T06:24:54.916000+00:00,@ineverlutes,you had us jimbo!,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4565.8,2026-09-22T06:24:58.827000+00:00,@goodviibes8573,Jim Blow ,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4566.9,2026-09-22T06:24:59.851000+00:00,@z28diablo,"Jimbo, the chair carried you bro","Bashar's Middle Eastern (auto-detected, please verify)",0.0
4577.9,2026-09-22T06:25:10.938000+00:00,@POOPURL,Jimbo the luck chair ,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4586.7,2026-09-22T06:25:19.698000+00:00,@S.D.L-m1j,This guy's better looking than Jimbo,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4589.7,2026-09-22T06:25:22.731000+00:00,@williamjohnson1302,@z28 ,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4593.5,2026-09-22T06:25:26.498000+00:00,@EricNelson1236,had to take a dump,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4598.0,2026-09-22T06:25:31.045000+00:00,@rocjames1,let the chair finish the show,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4599.3,2026-09-22T06:25:32.262000+00:00,@moneymagic6119,next time you have to stand on the Chair Jimbo,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4602.8,2026-09-22T06:25:35.757000+00:00,@alisonwayland6057,"Jimbo, you and Chair are a great act","Bashar's Middle Eastern (auto-detected, please verify)",0.0
4604.7,2026-09-22T06:25:37.718000+00:00,@S.D.L-m1j,Chino,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4608.5,2026-09-22T06:25:41.496000+00:00,@Mike-Alice-D-InWonderland,these jokes?,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4611.9,2026-09-22T06:25:44.946000+00:00,@billyboing215,wtf,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4614.7,2026-09-22T06:25:47.690000+00:00,@goodviibes8573,Cudoos to the chair ,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4615.2,2026-09-22T06:25:48.198000+00:00,@DeronJohnson70,,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4619.3,2026-09-22T06:25:52.265000+00:00,@Reasonable6,that's what happens when you piss off the mafia,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4620.6,2026-09-22T06:25:53.635000+00:00,@McMisfit,big sea turtles?,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4620.7,2026-09-22T06:25:53.685000+00:00,@MODERN-CAVEMAN-420,oh christ...,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4625.1,2026-09-22T06:25:58.062000+00:00,@Reasonable6,idiot,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4626.8,2026-09-22T06:25:59.808000+00:00,@ineverlutes,is she wearing a butterfly ,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4627.8,2026-09-22T06:26:00.788000+00:00,@Skin-E-Vadee-Vechee,bring turtle  riding back!!,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4629.1,2026-09-22T06:26:02.083000+00:00,@Donnieboy24,hey hey whoa,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4632.0,2026-09-22T06:26:04.982000+00:00,@williamjohnson1302,,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4632.5,2026-09-22T06:26:05.496000+00:00,@DRFROGGENETICS,she's on that shit,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4632.5,2026-09-22T06:26:05.518000+00:00,@goodviibes8573,Oh fuck ,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4635.8,2026-09-22T06:26:08.790000+00:00,@MODERN-CAVEMAN-420,GET OFF THE FUCKING CHAIR!!!!,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4636.7,2026-09-22T06:26:09.745000+00:00,@Hackofalltrades-mh5fq,wow,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4636.8,2026-09-22T06:26:09.805000+00:00,@z28diablo,NOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4636.8,2026-09-22T06:26:09.811000+00:00,@TANE-D-80,Woooo,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4637.2,2026-09-22T06:26:10.225000+00:00,@Reasonable6,must be a snitch,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4638.6,2026-09-22T06:26:11.621000+00:00,@sunkissed335,geez,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4640.1,2026-09-22T06:26:13.091000+00:00,@Mike-Alice-D-InWonderland,she looks like Angus young,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4645.7,2026-09-22T06:26:18.721000+00:00,@McMisfit,she a butterfly,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4646.7,2026-09-22T06:26:19.660000+00:00,@jackcarr3361,Hey that chair is innocent! ,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4646.9,2026-09-22T06:26:19.921000+00:00,@rocjames1,a lot of ass has been on that chair,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4647.2,2026-09-22T06:26:20.236000+00:00,@Reasonable6,another jew,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4647.8,2026-09-22T06:26:20.826000+00:00,@alisonwayland6057,chair has a weak back,"Bashar's Middle Eastern (auto-detected, please verify)",-1.0
4652.9,2026-09-22T06:26:25.891000+00:00,@williamjohnson1302,chairs getting more action than anyone in there tonight,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4653.0,2026-09-22T06:26:26.027000+00:00,@moneymagic6119,stanky chair ,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4654.3,2026-09-22T06:26:27.337000+00:00,@goodviibes8573,Get off our chit…,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4654.4,2026-09-22T06:26:27.362000+00:00,@HollywoodStar2026,I need those butterfly wings,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4655.3,2026-09-22T06:26:28.254000+00:00,@HanzSygnal,AC Slater style,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4655.8,2026-09-22T06:26:28.760000+00:00,@ineverlutes,@mike lmaoo,"Bashar's Middle Eastern (auto-detected, please verify)",1.0
4662.8,2026-09-22T06:26:35.801000+00:00,@MODERN-CAVEMAN-420,...yeah.. yeah... that's right.,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4664.7,2026-09-22T06:26:37.721000+00:00,@TANE-D-80,Woooo!,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4665.3,2026-09-22T06:26:38.284000+00:00,@POOPURL,??????,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4665.9,2026-09-22T06:26:38.945000+00:00,@McMisfit,show us ya wings,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4666.4,2026-09-22T06:26:39.384000+00:00,@DRFROGGENETICS,looks like a tiny hat,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4667.9,2026-09-22T06:26:40.879000+00:00,@aliwritesfunny,Can I borrow those wings tho?,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4668.2,2026-09-22T06:26:41.213000+00:00,@Reasonable6,shes just a hyperbaric woman,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4670.5,2026-09-22T06:26:43.470000+00:00,@JimboTheComic,Omg I’m so sorry chair ,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4670.8,2026-09-22T06:26:43.817000+00:00,@henryOP8749,Did I miss any jokes had to tell the neighbors to shut up at 230 in the am because babies   ,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4671.1,2026-09-22T06:26:44.127000+00:00,@z28diablo,Chino gave her the throat slice about the chair,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4671.8,2026-09-22T06:26:44.772000+00:00,@GregDouchette,Is this Sam Kinnison? ,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4673.0,2026-09-22T06:26:45.997000+00:00,@Jonny5ive5,oh no,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4674.0,2026-09-22T06:26:46.966000+00:00,@POOPURL,Alright ,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4674.1,2026-09-22T06:26:47.093000+00:00,@billyboing215,Angus ming,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4675.1,2026-09-22T06:26:48.113000+00:00,@goodviibes8573,Did she just try and fuck the chair ,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4676.2,2026-09-22T06:26:49.191000+00:00,@S.D.L-m1j,,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4677.8,2026-09-22T06:26:50.840000+00:00,@Slice2112,Heart attack and stroke to start of us off lol ,"Bashar's Middle Eastern (auto-detected, please verify)",1.0
4679.4,2026-09-22T06:26:52.366000+00:00,@Reasonable6,lump,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4679.9,2026-09-22T06:26:52.943000+00:00,@JimboTheComic,You were nice chat Ty. ,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4681.3,2026-09-22T06:26:54.323000+00:00,@stuarta4393,,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4685.4,2026-09-22T06:26:58.440000+00:00,@aliwritesfunny,Recovery is dope!!!,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4686.0,2026-09-22T06:26:58.962000+00:00,@JimboTheComic,I blacked out ,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
4686.8,2026-09-22T06:26:59.799000+00:00,@Reasonable6,her grindr name is meatloaf,"Bashar's Middle Eastern (auto-detected, please verify)",0.0
